Date,PNC,PPG,EQT,Unemployment,Med Home
2011-09-01,0.8025987938205636,-1.318885785131707,6.182734021973557,-11.688311688311693,0.16107059779368882
2011-10-01,6.032228515900506,7.180502604884231,4.8309841163973966,-2.941176470588236,-0.6385596118202441
2011-11-01,1.99443447675689,7.883904321519997,-1.0903389776330208,0.0,-0.829638448795067
2011-12-01,6.948355376281823,-2.499849340269078,-7.407373242677517,3.0303030303030276,-0.8273229164369678
2012-01-01,7.99310358337626,5.579737978313681,-9.530986517959782,11.764705882352944,-0.5230339502656833
2012-02-01,0.4945612010801792,4.800735348904905,1.1484201590728604,-1.3157894736842035,-0.17904873154314105
2012-03-01,2.555579720997536,2.6671332390024505,-1.3336585402455525,-5.333333333333334,0.7113550671431268
2012-04-01,4.479644476408873,5.616709068916603,-6.2518688793058335,-11.267605633802813,0.3851952573062478
2012-05-01,-0.5219010028066906,5.260623869984826,1.3860248132034458,7.9365079365079305,1.2591357510001622
2012-06-01,-7.9571912662796285,-0.6276273133303034,1.4153835927620317,8.823529411764719,0.8089395701357249
2012-07-01,2.8651809142300033,3.455958274636872,13.542388136736982,2.7027027027026973,1.0292615829527119
2012-08-01,2.065661450181855,3.4709050635293837,0.26276331160302036,-1.3157894736842035,0.20351776009492895
2012-09-01,5.37777488365081,5.482635334669728,3.277625715996546,-14.66666666666666,-0.02083447251083337
2012-10-01,-4.094272931899512,1.0359097301938514,5.569361469888956,0.0,-0.6024730702534176
2012-11-01,-8.829036367037846,3.492435257443316,1.2508898492156195,0.0,-0.5953477417868891
2012-12-01,1.9429363828868285,6.811202418884532,-3.6801092032725857,6.25,-0.760338666089988
2013-01-01,7.220733693058223,9.766830910821355,1.8751554705133566,17.647058823529417,-0.830912525600469
2013-02-01,3.6162421612173423,-3.1399058237560618,2.080659598408663,-7.499999999999996,-0.8883719416618918
2013-03-01,3.9519999174567833,1.1590910071947347,8.813131300762954,-6.756756756756754,1.1297328243689453
2013-04-01,1.618552532205264,0.5147514648957463,4.3019644107778365,-10.144927536231885,1.6996220795802985
2013-05-01,5.907638936322845,12.453519404016955,13.204701371792238,1.6129032258064502,1.5895116191033676
2013-06-01,2.1810374811528366,-1.8845388952900333,3.0854955060121148,9.523809523809534,1.3085897120006518
2013-07-01,5.836459254545701,3.1116416750950115,2.6326625947266313,0.0,0.5445316547699974
2013-08-01,-0.36301905381089794,2.5342457307323762,2.987225477044775,-1.449275362318847,0.4648420823726518
2013-09-01,-2.358782080508115,2.39803884227634,4.542661702117989,-11.764705882352944,-0.11977095440419694
2013-10-01,0.9494642908558504,5.456633189721316,-0.8946319172593253,0.0,0.022807406007552267
2013-11-01,2.1590806312926203,6.588638340309738,-3.280385333414726,-3.3333333333333326,-0.6747443603978831
2013-12-01,1.58531923482077,1.0344793589891488,2.7394432907282384,0.0,-0.7372755809551768
2014-01-01,5.075121180410758,1.0528388828135782,1.7516057132897611,15.517241379310342,-0.9135779161824398
2014-02-01,0.8805911160538749,-0.36076060134020427,10.006522982065391,1.4925373134328401,-0.6840733934090015
2014-03-01,4.97485981047483,5.259623240330669,3.1601687845072446,-5.88235294117646,0.5125186510909874
2014-04-01,0.15455318625476888,-0.9660121219614459,3.312574465653606,-17.18750000000001,1.5032588627245103
2014-05-01,-0.10035697695004453,1.9470534769916226,1.1691364117178749,7.547169811320753,1.6398311291822232
2014-06-01,4.733840018583257,3.616912528669025,1.1360480691942287,3.5087719298245723,1.6798971498908077
2014-07-01,-1.9125835506758948,1.711561966734454,-4.452007117049961,8.47457627118644,1.5657997596577822
2014-08-01,-3.2430452600744286,-2.2490729478230276,-6.247306773838057,-4.687500000000011,0.11608946900931727
2014-09-01,3.656530572454275,-0.5424760516622218,-1.080084520192126,-18.032786885245898,-0.08077682527949381
2014-10-01,-3.602972906505142,-5.698097366127641,-8.424256983045453,-1.9999999999999907,-0.6768847025563463
2014-11-01,6.274134828772571,10.21334914796006,9.442885430312863,0.0,-0.4312035606280795
2014-12-01,2.760077366031144,8.010720321475828,-14.616246618475138,4.081632653061207,-0.41279233163565854
2015-01-01,-4.407469104605132,0.7049361999662107,-7.807251761775769,21.568627450980404,-0.7969962239064432
2015-02-01,5.861478120844721,2.692920275280164,7.4602675928689965,-3.2258064516129115,-0.5373100388435748
